country,year,Current account balance (% of GDP),Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),Energy use (kg of oil equivalent per capita),Exports of goods and services (% of GDP),GDP (current US$),GDP deflator (base year varies by country),GDP growth (annual %),GDP per capita growth (annual %),GNI per capita (constant 2015 US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)","Labor force participation rate, total (% of total population ages 15+) (national estimate)","Life expectancy at birth, total (years)",Poverty headcount ratio at national poverty lines (% of population),"Unemployment, total (% of total labor force) (national estimate)"
"Korea, Dem. People's Rep.",2000 [YR2000],26.9885079767917,51.938283221201,14.4481641275925,33.6135526512066,843.790226232578,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,60.763,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2001 [YR2001],26.9885079767917,51.4474810266532,14.4283205669135,34.1241984064333,866.32348499238,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,60.745,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2002 [YR2002],26.9885079767917,51.0780022934737,14.3551583861266,34.5668393203997,827.701489749036,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,60.792,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2003 [YR2003],26.9885079767917,50.625938772498,14.3226372700899,35.0514239574121,842.196020664118,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,69.546,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2004 [YR2004],26.9885079767917,50.1957670286496,14.2820465014157,35.5221788036194,855.877110167344,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,69.437,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2005 [YR2005],26.9885079767917,49.6705893161045,14.2947373935583,36.0346656978675,885.269031776381,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,69.285,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2006 [YR2006],26.9885079767917,49.4087841954154,14.126945672809,36.4642701317756,889.167499217376,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,69.085,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2007 [YR2007],26.9885079767917,49.1581379479846,13.9690863916746,36.872768252974,751.58555172076,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,68.911,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2008 [YR2008],26.9885079767917,48.6875638675581,13.9672223327646,37.3452137996773,824.342362005353,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,68.958,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2009 [YR2009],26.9885079767917,48.4051347313512,13.8087847469759,37.7860805216729,810.308634836047,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,69.732,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2010 [YR2010],26.9885079767917,48.1459299009781,13.6675396623152,38.1865232665076,765.837473089978,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,70.419,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2011 [YR2011],26.9885079767917,47.8186910988403,13.5633153027534,38.6179935984063,564.818519073092,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,70.978,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2012 [YR2012],26.9885079767917,47.4242530943836,13.4833083566668,39.0924455912428,572.77642794031,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,71.626,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2013 [YR2013],26.9885079767917,47.0311084437444,13.4084667999745,39.5604177760821,433.895949730698,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,72.319,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2014 [YR2014],26.9885079767917,46.6358884717397,13.3234744622294,40.0406301497899,474.054720163642,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,72.942,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2015 [YR2015],26.9885079767917,46.3705990332101,13.1808624822128,40.448538484577,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,72.784,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2016 [YR2016],26.9885079767917,45.8719729162448,13.1707741347849,40.9572529489702,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,72.805,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2017 [YR2017],26.9885079767917,45.792611997526,12.9286169644224,41.2787777748361,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,72.978,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2018 [YR2018],26.9885079767917,45.7442790972438,12.66738987083,41.5883376994507,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,73.031,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2019 [YR2019],26.9885079767917,45.3968523826037,12.59184768976,42.0113065531391,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,73.198,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2020 [YR2020],26.9885079767917,45.473825975649,12.8039885383111,41.7221854860399,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,73.274,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2021 [YR2021],26.9885079767917,45.2222753558652,12.9290425572394,41.8486820868954,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,73.284,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2022 [YR2022],26.9885079767917,44.6390931212224,12.9863745780894,42.374525759439,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,73.578,26.9885079767917,26.9885079767917
"Korea, Dem. People's Rep.",2023 [YR2023],26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917
Mexico,2000 [YR2000],-2.52707170174362,17.4054240517721,27.065266831616,55.5293144681133,1532.54088070184,24.2311734715837,742061329643.37,39.392888526547,5.02928399378261,3.37815766178009,9457.15687642712,25.6792357227792,9.49156149435403,61.692,73.569,26.9885079767917,2.646
Mexico,2001 [YR2001],-2.23003398924791,17.460302680242,26.077997128794,56.4616949003688,1562.39611073023,21.5412102021393,796064590656.176,41.9427938166538,-0.450845253215945,-1.9740608911209,9294.65671868371,23.1988988041623,6.36773806235037,60.99,73.867,26.9885079767917,2.627
Mexico,2002 [YR2002],-1.52936520789151,17.2093819278716,25.5893731264321,57.2012449456963,1546.39649159095,21.851761920846,810666116505.478,44.2506222745227,-0.236588001922641,-1.74197265971698,9182.72631547277,23.3580673330305,5.03072733151295,57.944,74.106,26.9885079767917,3.003
Mexico,2003 [YR2003],-0.526761129661889,16.3754753623361,25.2943470021264,58.3301776355375,1614.14210406762,23.6555935090553,765549967703.273,46.144401651712,1.18554486709559,-0.308351809255328,9165.5825273116,25.0448233717828,4.54690012118718,58.278,74.274,26.9885079767917,3.455
Mexico,2004 [YR2004],-0.464775659455355,15.5800321036568,25.040025968917,59.3799419274262,1607.91689608508,25.1033560080055,819459227375.022,49.8901472327311,3.56544100946846,2.05451828034889,9374.8978273336,26.9372640255577,4.68840884843143,58.85,74.372,26.9885079767917,3.937
Mexico,2005 [YR2005],-0.623534401583354,15.636454570046,23.9024640076944,60.4610790177632,1694.09392817133,25.4870738285114,917571853529.104,52.8261737886289,2.11324712586392,0.663910241421078,9384.64353200943,27.0755708232772,3.98805714597437,59.329,74.376,26.9885079767917,3.558
Mexico,2006 [YR2006],-0.316555541136009,14.9555810923208,24.018386564085,61.0260323435942,1709.28606799774,26.5547481705759,1020265057882.01,56.0523497579466,4.80501352746852,3.38875709504207,9696.4680610784,27.927367918041,3.62946762439132,60.132,74.331,26.9885079767917,3.566
Mexico,2007 [YR2007],-0.844640815298196,14.499947884659,24.0180866353841,61.4819700424731,1675.9203830905,26.7810613279257,1102355554971.95,59.4871212490956,2.07786393438754,0.743081226435535,9759.12545845147,28.4774630665241,3.96684905458235,60.103,74.238,26.9885079767917,3.628
Mexico,2008 [YR2008],-1.40680860965349,14.4094052963533,23.5066847907604,62.0839099128863,1637.979258854,27.0200612345202,1161553459715.1,63.2409856145566,0.943331863036903,-0.328086086150947,9753.28140833023,29.3452206517371,5.12498274575896,59.936,74.152,26.9885079767917,3.874
Mexico,2009 [YR2009],-0.750928571008077,14.5104422990112,22.4891612604392,63.0003941891978,1619.8900637291,26.5132697232887,943437415024.633,66.5570155902349,-6.29525055780502,-7.44700135294536,9010.70981349886,28.0784724080616,5.29735584228856,59.891,74.119,26.9885079767917,5.356
Mexico,2010 [YR2010],-0.339592498650935,14.6355580193577,23.0377649335775,62.3266814732334,1552.99883808575,29.0174601154993,1105424238731.09,69.467530188026,4.9713345832195,3.58800272877093,9375.17686680552,30.2559244138859,4.15672722680174,59.661,74.19,26.9885079767917,5.303
Mexico,2011 [YR2011],-0.857892612318958,14.3948101151627,23.0731681748164,62.5320217100209,1608.55253864414,30.4429662274867,1229013703416.76,73.4060846718906,3.44404505794418,1.97772849965163,9520.76035409591,31.7194210489631,3.40737824605742,59.782,74.365,26.9885079767917,5.175
Mexico,2012 [YR2012],-1.40984864750597,14.4549100507666,22.8968077758738,62.6482759041519,1656.13800328759,31.539450391413,1255110424817.79,76.7403468150886,3.55321075993527,2.11702296200693,9664.34353645328,32.7184814985984,4.11150981070289,60.434,74.574,26.9885079767917,4.892
Mexico,2013 [YR2013],-2.39396960197863,14.3746498551347,23.1770393713856,62.448312829678,1637.79078758223,30.755800584349,1327436290282.67,78.0479123747548,0.852101559410627,-0.467572586540285,9542.00279314107,31.9358741892317,3.80639069747204,60.314,74.739,26.9885079767917,4.921
Mexico,2014 [YR2014],-1.82131927662925,14.494858763653,23.6488391095162,61.8563082281746,1582.90662255758,31.462992199988,1364507717614.13,81.4573331162764,2.50376350288664,1.23907995260342,9711.79429060793,32.6354168351336,4.01861608078679,59.81,74.797,26.9885079767917,4.819
Mexico,2015 [YR2015],-2.59917628210589,13.9526317398097,24.0104180314192,62.036950228771,1559.11899782985,34.1627726873238,1213294467716.88,84.0846815017105,2.70232342550646,1.51074466053764,9845.72493753733,36.2502019889402,2.72064064964023,59.849,74.682,26.9885079767917,4.311
Mexico,2016 [YR2016],-2.27311198277187,13.60445833469,24.4459597463107,61.9495819189993,26.9885079767917,36.8156772514808,1112233497452.7,89.1950018656993,1.77249323845399,0.625682747204579,9896.16476936034,38.8746261573743,2.8217078474766,59.744,74.412,43.6,3.853
Mexico,2017 [YR2017],-1.79754689044423,13.6489918573811,24.7887813289856,61.5622249065315,26.9885079767917,37.5140886198874,1190721475906.0,95.0529682857042,1.87172853327193,0.777009685996944,9979.44988117251,39.438037420838,6.04145724018986,59.419,74.138,26.9885079767917,3.419
Mexico,2018 [YR2018],-2.06414074457574,13.3559484353117,24.913461810134,61.7305897545543,26.9885079767917,39.0439304419331,1256300182879.73,100.0,1.97208209405635,1.00624881882332,10073.4306111247,41.1687312149645,4.89935015356551,59.629,74.015,41.9,3.275
Mexico,2019 [YR2019],-0.296593107180335,13.0440897514642,24.5354501274629,62.4204546507175,26.9885079767917,38.4970333000564,1305211135822.61,104.25944006147,-0.251335754924085,-1.10575827225217,9935.07583570708,38.8993639815331,3.63596142127046,60.172,74.202,26.9885079767917,3.477
Mexico,2020 [YR2020],2.40047371789828,13.1845282703999,24.1295050336279,62.6859647266458,26.9885079767917,39.2434324403369,1120832412468.85,109.283664618319,-8.62455573080136,-9.28666749671056,8978.48214138136,37.6268298852866,3.39683415570006,55.517,70.133,43.9,4.441
Mexico,2021 [YR2021],-0.342209003149802,13.065234280643,24.5148961819179,62.4198695374391,26.9885079767917,40.6773203628452,1313069763986.6,114.241528483515,5.73920833768318,5.14933266062441,9504.67821249767,42.6133823306841,5.68920847683753,58.855,70.213,26.9885079767917,4.019
Mexico,2022 [YR2022],-1.20732604219506,12.6381950829579,25.0269994052711,62.3348037513325,26.9885079767917,42.761030737711,1463323889036.56,121.601130225191,3.94899999903839,3.29761793855816,9849.31658314262,45.6874453307709,7.8962761916855,59.749,74.832,36.3,3.256
Mexico,2023 [YR2023],-0.319509161270211,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,36.2034566193252,1788886821046.81,127.058694414882,3.22873675559163,2.46414431285061,10069.9215635975,37.9191823456859,5.52796087314389,60.384,26.9885079767917,26.9885079767917,2.765
Russian Federation,2000 [YR2000],17.4742424828314,14.4923885700421,29.2412762495622,56.2663351803956,4224.27719789841,44.0604413055146,259710142196.943,14.936797228175,10.0000668136515,10.4637091559227,26.9885079767917,24.0334657318409,20.7987606558706,65.461,65.4836585365854,29.0,10.581
Russian Federation,2001 [YR2001],10.4545347443772,12.0449160311676,30.17702424489,57.7780597239424,4288.38263138853,36.8934935960337,306602070620.5,17.3983245555057,5.10005122572568,5.54671833932643,26.9885079767917,24.2173650683869,21.4770072117157,64.205,65.3834146341463,26.9885079767917,8.978
Russian Federation,2002 [YR2002],7.9523289090993,11.3358082176784,30.1682005940512,58.4959822805752,4288.19385137335,35.2125940630626,345470494417.863,20.1232338461087,4.69999190914258,5.18275023824988,26.9885079767917,24.432851668898,15.7887307914464,64.869,65.1287804878049,24.6,7.875
Russian Federation,2003 [YR2003],7.69799200510312,10.80077042381,30.2302696072852,58.9689659395625,4461.30531990288,35.2499817757806,430347420184.885,22.8714914233351,7.29995234528189,7.78796752390349,26.9885079767917,23.8782872318208,13.6632930228665,64.693,65.0275609756098,20.3,8.21
Russian Federation,2004 [YR2004],9.90832254287658,9.99899805543964,29.6306772962949,60.3703305282218,4493.68721494055,34.4178910554597,591016690732.385,27.5041462217393,7.19994786954857,7.63249118230908,26.9885079767917,22.1639613429458,10.8886157326216,65.412,65.4709756097561,17.6,7.763
Russian Federation,2005 [YR2005],11.0454169715192,10.1401169625655,29.2612663897318,60.5986166477027,4540.90815577671,35.2030659651181,764015973481.11,32.8067894267087,6.39996544799469,6.80660765259209,26.9885079767917,21.5101825254241,12.685303950735,65.98,65.529756097561,17.8,7.124
Russian Federation,2006 [YR2006],9.32544491399994,9.87564403691241,28.9105406880287,61.2138138316206,4688.39102332011,33.7304754439762,989932071352.543,37.7673093908249,8.20006825456321,8.55494147469737,26.9885079767917,21.0029264232898,9.66865454789263,66.341,66.7275609756098,15.2,7.055
Russian Federation,2007 [YR2007],5.55457619335894,8.85679642823909,28.8236761284874,62.3195330769836,4709.84488692751,30.164060484537,1299703478481.65,42.9947730380534,8.49997776916511,8.68576548155966,26.9885079767917,21.5420622609236,9.00729868861072,67.085,67.5868292682927,13.3,6.002
Russian Federation,2008 [YR2008],6.25797161157479,8.53257360260383,28.6656602330459,62.801771768517,4823.12599470293,31.3095603335689,1660848058303.11,50.7396443623909,5.19996926404957,5.24621001829865,26.9885079767917,22.072905707322,14.1107677840443,67.434,67.9492682926829,13.4,6.205
Russian Federation,2009 [YR2009],4.12086933736946,8.26815670777107,27.4978043914234,64.2340389008056,4531.2864944658,27.9381012041521,1222645900055.7,51.7395261889436,-7.79999391271275,-7.8277499767233,26.9885079767917,20.496959823666,11.6473295764118,67.634,68.6846341463415,13.0,8.301
Russian Federation,2010 [YR2010],4.4233366535099,7.7472774908842,27.7436649986596,64.509058929457,4819.04078214698,29.2155607849758,1524916715223.95,59.0819390408053,4.49999999920672,4.45309639834757,26.9885079767917,21.1399447022831,6.84939230255067,67.69,68.8412195121951,12.5,7.369
Russian Federation,2011 [YR2011],4.75452652542426,7.68622792256979,27.4526282872736,64.8611437901566,5047.40404533843,28.0553614798549,2045922753398.04,73.5334321773968,4.30002918567749,4.21872333852829,26.9885079767917,19.9800379279369,8.4404648593256,68.35,69.6839024390244,12.7,6.536
Russian Federation,2012 [YR2012],3.22793090052757,7.32612667515481,27.7683569751903,64.9055135717269,5160.64157815854,26.9073203393663,2208293553878.42,80.0836935611151,4.02408615746921,3.84915193512856,9201.99609375,20.2440700464294,5.0747430079914,68.642,70.0721951219512,10.7,5.436
Russian Federation,2013 [YR2013],1.45817388483059,6.99226363398981,27.7265194092458,65.2812058007231,5068.07949351749,25.845336826255,2292470078346.22,84.344257272697,1.75542214874298,1.53897351738807,9335.7099609375,20.441812574244,6.75371026220899,68.51,70.5787804878049,10.8,5.458
Russian Federation,2014 [YR2014],2.79290979175164,6.72443056533405,27.5162152932849,65.7593541413811,4928.56622731845,27.1110970517525,2059241589895.01,90.6617021254988,0.736267221765672,-1.04526203847087,9230.96875,20.6902442110591,7.82341183865533,68.884,70.7436585365854,11.3,5.16
Russian Federation,2015 [YR2015],4.97088857375125,6.70979336134481,27.1811221905433,66.1090844481119,26.9885079767917,28.703389442924,1363482182197.71,97.2344360981971,-1.97271922580408,-2.18388547157608,9020.85546875,20.6559598687647,15.5344050528405,69.141,71.1834146341463,13.4,5.571
Russian Federation,2016 [YR2016],1.91643731021353,6.71775593837026,26.9454226811053,66.3368213805244,26.9885079767917,25.8544829769167,1276786350881.14,100.0,0.193690071260534,0.0102479204324482,8762.1484375,20.6636368626929,7.04244762954774,69.542,71.6512195121951,13.2,5.559
Russian Federation,2017 [YR2017],2.04412673615753,5.90194328448619,26.9689145670246,67.1291407438318,26.9885079767917,26.0908809797568,1574199360089.0,105.349815087676,1.82579006401834,1.70938569423402,8913.5166015625,20.7856433573743,3.68332944412253,62.761,72.4514634146342,12.9,5.212
Russian Federation,2018 [YR2018],6.97989872935135,5.88262884861951,26.8079075553872,67.3094607974094,26.9885079767917,30.7932568020743,1657328773461.31,115.882665065733,2.80724541059601,2.81552410737709,9177.6953125,20.7876435683221,2.87829723647867,62.863,72.6621951219512,12.6,4.846
Russian Federation,2019 [YR2019],3.87612476973049,5.83327614641078,26.784591457847,67.3821323957422,26.9885079767917,28.4334306799759,1693115002708.32,119.664070340812,2.19807571335009,2.24397951657973,9304.728515625,20.7953229819275,4.47036660760193,62.215,73.0839024390244,12.3,4.496
Russian Federation,2020 [YR2020],2.36911533657246,6.00081276256095,26.4988606823336,67.5003251208017,26.9885079767917,25.5221855113549,1493075894362.14,120.738948098629,-2.65365450102773,-2.4510269293305,9146.0966796875,20.4447226915578,3.38165937237877,61.885,71.3387804878049,12.1,5.589
Russian Federation,2021 [YR2021],6.77842857565971,5.85299559804234,26.6248626328345,67.5221417691232,26.9885079767917,29.7712144927837,1843392293734.38,144.176296540821,5.61429037578345,5.53089332241036,9692.171875,20.4252266104753,6.69445891957637,62.281,69.900243902439,11.0,4.749
Russian Federation,2022 [YR2022],10.4887309367779,5.65867316471134,26.5716596248985,67.7696686152877,26.9885079767917,28.0257191670312,2266029240645.34,168.275759638082,-2.06971152527731,-2.16195976906333,9547.6806640625,15.2329856559408,26.9885079767917,62.244,72.5456097560976,26.9885079767917,3.867
Russian Federation,2023 [YR2023],2.48460999328574,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,23.0830029980002,2021421476035.42,180.178916407102,3.60000000000001,26.9885079767917,9995.91796875,18.7455221845073,26.9885079767917,62.707,26.9885079767917,26.9885079767917,3.076
Saudi Arabia,2000 [YR2000],7.55444425839441,7.27169949730506,24.1446030231561,68.5836974795389,4541.47254029374,43.4052690306903,189514933333.333,43.0578233497544,5.62541316747544,2.98945802754682,26.9885079767917,24.7611797698264,-1.12499477854774,49.237,72.467,26.9885079767917,4.57
Saudi Arabia,2001 [YR2001],5.07959598329365,7.21620006053377,23.9359159835887,68.8478982529416,4548.11069980348,39.633694222871,184137600000.0,42.3488371665145,-1.21076480421102,-3.61962231403571,26.9885079767917,23.9268894565803,-1.12094477457175,48.519,72.974,26.9885079767917,4.618
Saudi Arabia,2002 [YR2002],6.26198626765415,7.17817245785892,23.590175607228,69.231651934913,4917.52288502863,40.94880327191,189605866666.667,44.8714639572125,-2.8191835480573,-5.12800068779897,26.9885079767917,23.6439941380154,0.24718651429923,47.763,73.337,26.9885079767917,5.265
Saudi Arabia,2003 [YR2003],12.9967291873384,7.05948526324091,23.784233362394,69.1562813743651,4862.62692678156,45.8541491871159,215807733333.333,45.9109645694083,11.2420680624142,8.70770608238405,26.9885079767917,23.977021521626,0.612194395125212,26.9885079767917,73.628,26.9885079767917,5.563
Saudi Arabia,2004 [YR2004],20.0686191554423,6.95116452591906,23.8683615079927,69.180461061467,5063.1187608318,50.9853310838178,258742133333.333,50.9870472869402,7.95846631955041,5.62717507126105,26.9885079767917,24.0975055731163,0.515506766998081,26.9885079767917,74.153,26.9885079767917,5.822
Saudi Arabia,2005 [YR2005],28.1246392357311,6.87845216607059,23.7253086258542,69.3962267717585,5022.96627494032,57.050742989557,328459608764.111,61.2607630698597,5.57383372245597,2.3897136692657,26.9885079767917,24.9033329514589,0.479230397826084,26.9885079767917,74.588,26.9885079767917,6.051
Saudi Arabia,2006 [YR2006],27.3530143392971,6.79680399429522,23.6117379882819,69.5914698826059,5349.89014244646,59.8319082445442,376900133511.348,68.3500961217187,2.78840597311492,-1.20128510844,26.9885079767917,30.1126964323542,2.20902407871182,50.701,74.81,26.9885079767917,6.254
Saudi Arabia,2007 [YR2007],23.8969206399043,6.71091178826291,23.5640637760263,69.7250244357108,5315.18661239812,59.9374401392842,415964509673.115,74.1156836967814,1.84713499169528,-2.0770481588664,26.9885079767917,34.9258769574815,4.16782330119979,50.559,75.046,26.9885079767917,5.734
Saudi Arabia,2008 [YR2008],26.8842434338141,6.63690618149045,23.466658139794,69.8964250555353,5705.36742374529,62.1115020331022,519796800000.0,87.2266389580262,6.24975335613946,2.2329199753821,26.9885079767917,33.9911288411164,9.87024791275994,50.286,75.274,26.9885079767917,5.085
Saudi Arabia,2009 [YR2009],6.60295403816129,6.51803363040062,23.3236778239821,70.1582885456173,5850.45150406036,47.0886206534391,429097866666.667,73.5205129704697,-2.05926391316528,-5.65743222034889,26.9885079767917,37.7697209090451,5.05722314693633,49.891,75.431,26.9885079767917,5.377
Saudi Arabia,2010 [YR2010],14.0881886013289,6.43733733935388,23.2882368233485,70.2744258372976,6306.59369536762,49.5697395517012,528207200000.0,86.1596275405502,5.03950757174239,1.72484812721648,26.9885079767917,32.9800376316971,5.33941680637454,26.9885079767917,75.763,26.9885079767917,5.55
Saudi Arabia,2011 [YR2011],24.383882084584,6.33079866496115,23.5312704076836,70.1379217900127,5907.68820015426,55.6022747873791,676634666666.667,99.438638751446,10.9937616764876,8.2732444330277,26.9885079767917,29.2591176725599,5.82621608838862,53.17,76.234,26.9885079767917,26.9885079767917
Saudi Arabia,2012 [YR2012],23.4095849519027,6.22197266006545,23.5826144281211,70.1954129118134,6500.28319477711,53.8410467239193,741849866666.667,103.42835116549,5.40891607761418,3.11548747464592,26.9885079767917,29.0093916576831,2.86626887489915,54.12,76.461,26.9885079767917,5.622
Saudi Arabia,2013 [YR2013],18.9779926660548,6.11127267831353,23.6510044473224,70.2377228743641,6104.38110724251,51.4209095745584,753864533333.333,102.505151889248,2.53477827137303,0.382125887424479,26.9885079767917,30.4963013690877,3.53252470694918,54.207,76.626,26.9885079767917,5.6
Saudi Arabia,2014 [YR2014],10.4695042638399,5.99925337210559,23.8205244078553,70.1802385934578,6645.96020788927,46.2481894216307,766605866666.667,100.410557157873,3.81142279142699,1.73340179827674,26.9885079767917,33.3134592934674,2.23629031536978,54.1,76.757,26.9885079767917,5.877
Saudi Arabia,2015 [YR2015],-7.86281622610283,5.92843575205019,23.7706908946587,70.3008733532911,26.9885079767917,32.5639317986462,669484266666.667,83.9061271845071,4.5090590631757,2.51688696429464,21094.6851824574,36.9399569658794,1.20607322150109,54.0,76.918,26.9885079767917,5.6
Saudi Arabia,2016 [YR2016],-3.67180807394518,4.55611171270599,25.6815722816629,69.7623160056311,26.9885079767917,30.1591591591592,666000000000.0,81.9255644803343,1.88449273567737,-0.147393750094267,26.9885079767917,29.7462662662663,2.06884036053473,54.95,77.064,26.9885079767917,5.6
Saudi Arabia,2017 [YR2017],1.69587571441748,3.90583720889244,26.3491527459239,69.7450176751132,26.9885079767917,33.5657515394054,714994666666.667,87.1584094481062,0.911048655580274,-1.38160394192704,26.9885079767917,28.2485650242613,-0.838194579675018,54.904,77.16,26.9885079767917,5.89
Saudi Arabia,2018 [YR2018],8.61769056124222,3.05227413191207,25.6554993037418,71.2922338914511,26.9885079767917,37.1985098382865,846583733333.333,99.999993101687,3.19922678028009,0.767900778827467,26.9885079767917,24.7570706925938,2.45814158007532,55.984,77.212,26.9885079767917,6.029
Saudi Arabia,2019 [YR2019],4.58535509505622,3.46928096595357,24.2500024637203,72.2807097266584,26.9885079767917,34.0891962076157,838564800000.0,97.977252902887,1.09773374954092,-1.18575053223252,26.9885079767917,26.1089900267695,-2.09333333333329,57.89,77.304,26.9885079767917,5.636
Saudi Arabia,2020 [YR2020],-3.47926474073661,3.17081033042984,22.8973816173752,73.931808052195,26.9885079767917,24.9019708249486,734271200000.0,88.9784653120787,-3.58153486307663,-4.03619785487392,26.9885079767917,24.8115047047104,3.44545825956692,59.522,76.239,26.9885079767917,7.66
Saudi Arabia,2021 [YR2021],4.77239851885849,2.66552048818079,19.5388536939085,77.7956258179107,26.9885079767917,32.774653494342,874156000000.0,100.813224184035,5.07511034987979,5.21163634195938,26.9885079767917,24.3681600690647,3.06328988941547,61.155,76.936,26.9885079767917,6.621
Saudi Arabia,2022 [YR2022],13.6679123697347,2.88413113088452,16.883160343428,80.2327085256875,26.9885079767917,40.221276968341,1108571466666.67,118.943419540491,7.48598429134137,6.13262664715586,26.9885079767917,23.2923909521515,2.4740737192537,61.058,77.905,26.9885079767917,5.589
